Datetime,user.screen_name,id_str,text,Sentiment,Known_Pumper,Price_Region,Inflection_Point
2021-03-23 17:37:39+00:00,JosephJ91737586,1374415054565568515a,"RT @pennystockzzz: Hemp Naturals, Inc. (OTC PINK: $HPMM) 

$IMTL $PHIL $INND $GTEH $DPLS $HITIF $FORW $CWSFF $SEGI $NSAV $MMNFF $GYST $BANT…",0,0,1,
2021-03-23 18:07:34+00:00,oilermanhockey,1374422586860261391a,"$CATV #HEMP #CBD #CBDbeverages #COFFEE #FLORIDA 
20 -40 m revs. = .15 - .30 SP 

right now  .031

just acquired 4 C… https://t.co/iW8m3rvIWy",1,1,1,
2021-03-23 18:08:00+00:00,MI420Apparel,1374422695434063872a,"RT @oilermanhockey: $CATV #HEMP #CBD #CBDbeverages #COFFEE #FLORIDA 
20 -40 m revs. = .15 - .30 SP 

right now  .031

just acquired 4 Canna…",1,0,1,
2021-03-23 18:09:10+00:00,MANGALASSERY,1374422987298934796a,"RT @oilermanhockey: $CATV #HEMP #CBD #CBDbeverages #COFFEE #FLORIDA 
20 -40 m revs. = .15 - .30 SP 

right now  .031

just acquired 4 Canna…",1,0,1,
2021-03-23 18:53:40+00:00,StockAlert8,1374434184643584001a,RT @StockAlert8: $GYST has update coming..Graystone Company Completes Formulation of its Nano-Delivery of the Fucoidan Longevity Booster ht…,0,0,1,
2021-03-23 19:34:49+00:00,Bigboy50605414,1374444541478985730a,"RT @oilermanhockey: $CATV #HEMP #CBD #CBDbeverages #COFFEE #FLORIDA 
20 -40 m revs. = .15 - .30 SP 

right now  .031

just acquired 4 Canna…",1,0,1,
2021-03-23 19:40:03+00:00,legendbudy,1374445858926645251a,"RT @oilermanhockey: $CATV #HEMP #CBD #CBDbeverages #COFFEE #FLORIDA 
20 -40 m revs. = .15 - .30 SP 

right now  .031

just acquired 4 Canna…",1,0,1,
2021-03-23 19:51:50+00:00,AlanDon31728112,1374448822756147203a,"RT @oilermanhockey: $CATV #HEMP #CBD #CBDbeverages #COFFEE #FLORIDA 
20 -40 m revs. = .15 - .30 SP 

right now  .031

just acquired 4 Canna…",1,0,1,
2021-03-24 02:29:56+00:00,StrongBuyStock,1374549010770403329a,RT @StockAlert8: $GYST update coming..Graystone Company Completes Formulation of its Nano-Delivery of the Fucoidan Longevity Booster https:…,0,1,1,
2021-03-24 11:00:47+00:00,Ty_T_TMoney,1374677570487250946a,"RT @SUNNYLAND24: Low Volume #OTC Reds I like for adds. Take advantage of those dips imo. 👇

$CFTN.
$BYRG.
$PGVI.
$BZWR.
$GYST.
$SBUM.
$CAVR…",1,0,1,
2021-03-24 12:08:18+00:00,pennystockzzz,1374694560757116929a,"(OTC PINK: $HPMM) Hemp Naturals, Inc. 

$IMTL $PHIL $INND $GTEH $DPLS $HITIF $FORW $CWSFF $SEGI $NSAV $MMNFF $GYST… https://t.co/3lig8VSpEz",0,0,1,
2021-03-24 12:09:33+00:00,Ruben39670465,1374694876999213062a,"RT @pennystockzzz: (OTC PINK: $HPMM) Hemp Naturals, Inc. 

$IMTL $PHIL $INND $GTEH $DPLS $HITIF $FORW $CWSFF $SEGI $NSAV $MMNFF $GYST $BANT…",0,0,1,
2021-03-24 13:07:44+00:00,StockAlert8,1374709519373148162a,"$GYST had great news. Updates are coming .
.Graystone Company Completes Formulation of its Nano-Delivery of the Fuc… https://t.co/dzqlwTOPXf",1,0,1,
2021-03-24 13:08:09+00:00,BigJeth,1374709624226545665a,"RT @pennystockzzz: (OTC PINK: $HPMM) Hemp Naturals, Inc. 

$IMTL $PHIL $INND $GTEH $DPLS $HITIF $FORW $CWSFF $SEGI $NSAV $MMNFF $GYST $BANT…",0,0,1,
2021-03-24 13:29:44+00:00,OTC_ARMY,1374715052767342605a,"RT @StockAlert8: $GYST had great news. Updates are coming .
.Graystone Company Completes Formulation of its Nano-Delivery of the Fucoidan L…",1,1,1,
2021-03-24 13:38:28+00:00,don63342419,1374717253413826560a,"RT @pennystockzzz: (OTC PINK: $HPMM) Hemp Naturals, Inc. 

$IMTL $PHIL $INND $GTEH $DPLS $HITIF $FORW $CWSFF $SEGI $NSAV $MMNFF $GYST $BANT…",0,0,1,
2021-03-24 13:59:32+00:00,BigHai4,1374722554041012227a,"RT @pennystockzzz: (OTC PINK: $HPMM) Hemp Naturals, Inc. 

$IMTL $PHIL $INND $GTEH $DPLS $HITIF $FORW $CWSFF $SEGI $NSAV $MMNFF $GYST $BANT…",0,0,1,
2021-03-24 14:17:41+00:00,StockAlert8,1374727120820207620a,"RT @StockAlert8: $GYST had great news. Updates are coming .
.Graystone Company Completes Formulation of its Nano-Delivery of the Fucoidan L…",1,0,1,
2021-03-24 14:20:05+00:00,WarnerRobins5,1374727724271509513a,"RT @pennystockzzz: (OTC PINK: $HPMM) Hemp Naturals, Inc. 

$IMTL $PHIL $INND $GTEH $DPLS $HITIF $FORW $CWSFF $SEGI $NSAV $MMNFF $GYST $BANT…",0,0,1,
2021-03-24 14:37:19+00:00,Aditya4720,1374732061718704129a,"$NFLX - Once acquisition news will be at any day.

$igen $dlcr $rnva $ibrc $inkw $rspi $gyst $brgc $aept $nafs… https://t.co/IvRNmkzwbk",0,0,1,
2021-03-24 15:36:30+00:00,StrongBuyStock,1374746954933051396a,"$FDBL

*Friendable Retains Sheppard Mullin as Lead Counsel for all Fan Pass #Music, #Entertainment, #Technology and… https://t.co/AT2fLj1Tba",0,1,1,
2021-03-24 16:49:42+00:00,TheChosen1e,1374765378920873988a,"$GSFI

* Fashion Brand Chuck's Vintage Heading to New York's Madison Ave

* Announces Plans and Preparation for App… https://t.co/OCU2IZhgfm",0,0,1,
2021-03-24 16:57:47+00:00,mohare_peter,1374767413078593538a,"RT @TheChosen1e: $GSFI

* Fashion Brand Chuck's Vintage Heading to New York's Madison Ave

* Announces Plans and Preparation for Applicatio…",0,0,1,
2021-03-24 17:17:34+00:00,Roger78821145,1374772389083377666a,"RT @TheChosen1e: $GSFI

* Fashion Brand Chuck's Vintage Heading to New York's Madison Ave

* Announces Plans and Preparation for Applicatio…",0,0,1,
2021-03-24 18:03:03+00:00,JasonHo02236225,1374783838165995525a,"RT @TheChosen1e: $GSFI

* Fashion Brand Chuck's Vintage Heading to New York's Madison Ave

* Announces Plans and Preparation for Applicatio…",0,0,1,
2021-03-24 18:18:54+00:00,aaaamhim,1374787825330233350a,"$MSTO is a re-open trade on top of all its other STRONG POINTS. WAKE UP👀

#StockMarket #investing #DayTrading $f… https://t.co/qUMcVs6hZr",1,0,1,
2021-03-24 18:19:36+00:00,OTC_ARMY,1374787999888670726a,"#PressRealease https://t.co/7w6F1amcuK

$SKDI SFLMaven Logs Record-Setting $257K+ Weekly Sales on Nearly $230K in ""… https://t.co/GMfNbpDNAj",0,1,1,
2021-03-24 18:21:31+00:00,Charles19756831,1374788481646350337a,"RT @TheChosen1e: $GSFI

* Fashion Brand Chuck's Vintage Heading to New York's Madison Ave

* Announces Plans and Preparation for Applicatio…",0,0,1,
2021-03-24 18:22:26+00:00,Charles19756831,1374788713956270082a,"RT @OTC_ARMY: #PressRealease https://t.co/7w6F1amcuK

$SKDI SFLMaven Logs Record-Setting $257K+ Weekly Sales on Nearly $230K in ""Famous Thu…",0,0,1,
2021-03-24 18:24:10+00:00,Vijayraj11122,1374789150725967872a,"$AAPL - Once acquisition news will be at any day.

$igen $dlcr $rnva $ibrc $inkw $rspi $gyst $brgc $aept $nafs… https://t.co/az3F04jNxh",0,0,1,
2021-03-24 18:52:02+00:00,StockAlert8,1374796163912626177a,$GYST has update coming..#WallStreet #OTC #NewYork #longevity #health #fertility #wellness #product #cancer #tumor… https://t.co/7XbVEYfE4I,0,0,1,
2021-03-24 18:52:37+00:00,vikram_bot,1374796310751162375a,RT @StockAlert8: $GYST has update coming..#WallStreet #OTC #NewYork #longevity #health #fertility #wellness #product #cancer #tumor #stock…,0,0,1,
2021-03-24 19:26:57+00:00,StockAlert8,1374804949901537281a,RT @StockAlert8: $GYST has update coming..#WallStreet #OTC #NewYork #longevity #health #fertility #wellness #product #cancer #tumor #stock…,0,0,1,
2021-03-24 19:31:43+00:00,STAYHIGHSTOCKS,1374806149858398208a,$GYST LOCK AND LOAD!!! BIG NEWS IS ON THE WAY! $visl $alpp $sanp $mmex $mat $INND $SEGI $ALKM $VNUE $RGBP $ATWT… https://t.co/xDXfQHRQE2,1,0,1,
2021-03-25 04:12:18+00:00,StockAlert8,1374937160281812994a,"RT @STAYHIGHSTOCKS: $GYST LOCK AND LOAD!!! BIG NEWS IS ON THE WAY! $visl $alpp $sanp $mmex $mat $INND $SEGI $ALKM $VNUE $RGBP $ATWT
$ALYI $…",1,0,1,
2021-03-25 13:37:05+00:00,StockAlert8,1375079292489625601a,$GYST #longevity #health #wellness #fertility #product #cancer #tumor #stock #stocks #StocksToWatch #investing… https://t.co/tQhB5Vkpbd,0,0,1,
2021-03-25 14:40:23+00:00,FrontPageArmy,1375095222607048705a,💎 $BGADF 💎 Brigadier Discovers and Samples Several Historic Underground Mines at its Picachos High Grade Gold-Silve… https://t.co/brujEPvu33,1,0,1,
2021-03-25 14:40:36+00:00,FRONTPAGEARMY2,1375095276902354957a,💎 $BGADF 💎 Brigadier Discovers and Samples Several Historic Underground Mines at its Picachos High Grade Gold-Silve… https://t.co/23SJPUeG00,1,0,1,
2021-03-25 14:42:39+00:00,Charles19756831,1375095790029447170a,RT @FRONTPAGEARMY2: 💎 $BGADF 💎 Brigadier Discovers and Samples Several Historic Underground Mines at its Picachos High Grade Gold-Silver Pr…,1,0,1,
2021-03-25 14:42:43+00:00,Charles19756831,1375095806924095491a,RT @FrontPageArmy: 💎 $BGADF 💎 Brigadier Discovers and Samples Several Historic Underground Mines at its Picachos High Grade Gold-Silver Pro…,1,0,1,
2021-03-25 14:57:57+00:00,StockAlert8,1375099642740797442a,RT @StockAlert8: $GYST #longevity #health #wellness #fertility #product #cancer #tumor #stock #stocks #StocksToWatch #investing #investment…,0,0,1,
2021-03-25 15:56:38+00:00,StockAlert8,1375114409417170949a,$GYST has news new update coming. Graystone Company Completes Formulation of its Nano-Delivery of the Fucoidan Long… https://t.co/ndAW3ev9Zg,0,0,1,
2021-03-25 17:28:27+00:00,StrongBuyStock,1375137517729550341a,"#StocksInNews 

$PSWW

Principal Solar Announces Partnership Agreement with Electric Vehicle Company eTruck Transpo… https://t.co/Um3f9U4OwM",0,1,1,
2021-03-25 17:42:37+00:00,StockAlert8,1375141083949113344a,"RT @StrongBuyStock: #StocksInNews 

$PSWW

Principal Solar Announces Partnership Agreement with Electric Vehicle Company eTruck Transportat…",0,0,1,
2021-03-25 17:43:51+00:00,AlanDon31728112,1375141391534186496a,"RT @StrongBuyStock: #StocksInNews 

$PSWW

Principal Solar Announces Partnership Agreement with Electric Vehicle Company eTruck Transportat…",0,0,1,
2021-03-25 17:45:33+00:00,Keanureeves86j,1375141820808634368a,"$GME - Once acquisition news will be at any day.

$igen $dlcr $rnva $ibrc $inkw $rspi $gyst $brgc $aept $nafs $kgkg… https://t.co/pevR5Qu86q",0,0,1,
2021-03-25 18:10:20+00:00,SUNNYLAND24,1375148058019688449a,"#OTC's on Discount I like today : 👇

$BYRG.
$BRGC.
$BZWR.
$BORK.
$GYST.
$SBUM.
$CAVR.
$TRSI.
$PKPH.",1,1,1,
2021-03-25 18:13:47+00:00,TeekTrades,1375148925833842694a,"RT @SUNNYLAND24: #OTC's on Discount I like today : 👇

$BYRG.
$BRGC.
$BZWR.
$BORK.
$GYST.
$SBUM.
$CAVR.
$TRSI.
$PKPH.",1,0,1,
2021-03-25 18:18:57+00:00,StockAlert8,1375150223748567040a,RT @StockAlert8: $GYST has news new update coming. Graystone Company Completes Formulation of its Nano-Delivery of the Fucoidan Longevity B…,0,0,1,
2021-03-26 00:02:59+00:00,Spence50834039,1375236804245356549a,"RT @SUNNYLAND24: #OTC's on Discount I like today : 👇

$BYRG.
$BRGC.
$BZWR.
$BORK.
$GYST.
$SBUM.
$CAVR.
$TRSI.
$PKPH.",1,0,1,
2021-03-26 05:00:39+00:00,StockAlert8,1375311714489491459a,"$GYST has huge update coming.. 
Graystone Company Completes Formulation of its Nano-Delivery of the Fucoidan Longev… https://t.co/Y1txsIDGj5",1,0,1,
2021-03-26 13:17:37+00:00,StockAlert8,1375436778384023555a,"RT @StockAlert8: $GYST has huge update coming.. 
Graystone Company Completes Formulation of its Nano-Delivery of the Fucoidan Longevity Boo…",1,0,1,
2021-03-26 14:15:30+00:00,aaaamhim,1375451347366129669a,"$MSTO is a re-open trade on top of all its other STRONG POINTS. WAKE UP👀

#StockMarket #investing #DayTrading $f… https://t.co/b5KhftodSp",1,0,1,
2021-03-26 14:22:30+00:00,JosephJ91737586,1375453109976133632a,"RT @aaaamhim: $MSTO is a re-open trade on top of all its other STRONG POINTS. WAKE UP👀

#StockMarket #investing #DayTrading $f $enzc $ipob…",1,0,1,
2021-03-26 14:30:07+00:00,SwingTradeOTC,1375455026513084425a,Rose Above Previous Day's High today: $RELI $HTZGQ $SAYFF $ABML $VYGVF $WLMTF $ARBKF $MNXXF $ASMIY $CINGF $PHIL… https://t.co/KRYO3GLoMy,1,1,1,
2021-03-26 14:43:07+00:00,Command85178869,1375458296564379649a,"RT @aaaamhim: $MSTO is a re-open trade on top of all its other STRONG POINTS. WAKE UP👀

#StockMarket #investing #DayTrading $f $enzc $ipob…",1,0,1,
2021-03-26 14:57:01+00:00,Tiger01255,1375461796912357383a,"$BIDU - Once acquisition news will be at any day.

$igen $dlcr $rnva $ibrc $inkw $rspi $gyst $brgc $aept $nafs… https://t.co/9Uc2bdLjPn",0,0,1,
2021-03-26 15:00:16+00:00,BigHai4,1375462611903479810a,"RT @Tiger01255: $BIDU - Once acquisition news will be at any day.

$igen $dlcr $rnva $ibrc $inkw $rspi $gyst $brgc $aept $nafs $kgkg $ahix…",0,0,1,
2021-03-26 15:02:08+00:00,Bigboy50605414,1375463083871662085a,"RT @Tiger01255: $BIDU - Once acquisition news will be at any day.

$igen $dlcr $rnva $ibrc $inkw $rspi $gyst $brgc $aept $nafs $kgkg $ahix…",0,0,1,
2021-03-26 15:02:32+00:00,Bigboy50605414,1375463184727875584a,"RT @aaaamhim: $MSTO is a re-open trade on top of all its other STRONG POINTS. WAKE UP👀

#StockMarket #investing #DayTrading $f $enzc $ipob…",1,0,1,
2021-03-26 15:24:16+00:00,OTC_ARMY,1375468653232091138a,"$CBDL Big Update Soon 💪

https://t.co/dNDQjTOy9H

@StockAlert8 $IMTL $PHIL $INND $GTEH $DPLS $HITIF $FORW $CWSFF… https://t.co/uxHkjv5IYC",1,1,1,
2021-03-26 15:35:36+00:00,StockAlert8,1375471507065860097a,$GYST do not overlook..Keep on your radar..#longevity #health #wellness #fertility #product #cancer #tumor #stock… https://t.co/vtQqiAU6rE,1,0,1,
2021-03-26 15:53:34+00:00,STAYHIGHSTOCKS,1375476025283371009a,RT @StockAlert8: $GYST do not overlook..Keep on your radar..#longevity #health #wellness #fertility #product #cancer #tumor #stock #stocks…,1,0,1,
2021-03-26 15:54:09+00:00,STAYHIGHSTOCKS,1375476174063738882a,$GYST keep on radar! Big run coming https://t.co/1NMBPGitw6,1,0,1,
2021-03-26 16:31:36+00:00,STAYHIGHSTOCKS,1375485596819329024a,"$GYST Now is the time to load and hold...... $$$$$$

$LVVV $NWGC  $MAPT $DRNK $GRSO $PMPG $MGON $ICBU $INND $SEGI… https://t.co/zJGf8GTZO5",1,0,1,
2021-03-26 16:32:40+00:00,StockAlert8,1375485866861162496a,RT @StockAlert8: $GYST do not overlook..Keep on your radar..#longevity #health #wellness #fertility #product #cancer #tumor #stock #stocks…,1,0,1,
2021-03-26 17:21:14+00:00,AlanDon31728112,1375498088199057410a,"RT @OTC_ARMY: $CBDL Big Update Soon 💪

https://t.co/dNDQjTOy9H

@StockAlert8 $IMTL $PHIL $INND $GTEH $DPLS $HITIF $FORW $CWSFF $SEGI $NSAV…",1,0,1,
2021-03-26 17:21:24+00:00,AlanDon31728112,1375498130087538690a,"RT @Tiger01255: $BIDU - Once acquisition news will be at any day.

$igen $dlcr $rnva $ibrc $inkw $rspi $gyst $brgc $aept $nafs $kgkg $ahix…",0,0,1,
2021-03-26 17:43:58+00:00,Philips90332531,1375503808952815619a,"RT @OTC_ARMY: $CBDL Big Update Soon 💪

https://t.co/dNDQjTOy9H

@StockAlert8 $IMTL $PHIL $INND $GTEH $DPLS $HITIF $FORW $CWSFF $SEGI $NSAV…",1,0,1,
2021-03-26 17:44:04+00:00,Philips90332531,1375503835813175302a,"RT @Tiger01255: $BIDU - Once acquisition news will be at any day.

$igen $dlcr $rnva $ibrc $inkw $rspi $gyst $brgc $aept $nafs $kgkg $ahix…",0,0,1,
2021-03-26 17:44:15+00:00,Philips90332531,1375503882881667073a,"RT @aaaamhim: $MSTO is a re-open trade on top of all its other STRONG POINTS. WAKE UP👀

#StockMarket #investing #DayTrading $f $enzc $ipob…",1,0,1,
2021-03-26 18:38:26+00:00,JuicyliciousSt1,1375517517829971971a,"$ALST 

AllStar Health Announces Update on COVID-19 Testing in Jamaica.

https://t.co/GWUfGneYcg 

#StockMarket… https://t.co/X2avrr10VB",0,0,1,
2021-03-26 19:13:05+00:00,Charles19756831,1375526235560833024a,"RT @JuicyliciousSt1: $ALST 

AllStar Health Announces Update on COVID-19 Testing in Jamaica.

https://t.co/GWUfGneYcg 

#StockMarket #inves…",0,0,1,
2021-03-26 19:14:23+00:00,Charles19756831,1375526562892775429a,"RT @Tiger01255: $BIDU - Once acquisition news will be at any day.

$igen $dlcr $rnva $ibrc $inkw $rspi $gyst $brgc $aept $nafs $kgkg $ahix…",0,0,1,
2021-03-26 19:41:06+00:00,WarnerRobins5,1375533287939178499a,"RT @JuicyliciousSt1: $ALST 

AllStar Health Announces Update on COVID-19 Testing in Jamaica.

https://t.co/GWUfGneYcg 

#StockMarket #inves…",0,0,1,
2021-03-26 20:25:00+00:00,spiecr,1375544337052930051a,"$CBBT - Once acquisition news will be at any day.

$igen $dlcr $rnva $ibrc $inkw $rspi $gyst $brgc $aept $nafs… https://t.co/88NIkqqbai",0,0,1,
2021-03-26 20:25:50+00:00,spiecr,1375544545576804352a,"$CBBT - Once acquisition news will be at any day.

$igen $dlcr $rnva $ibrc $inkw $rspi $gyst $brgc $aept $nafs… https://t.co/h6fBx2GO6T",0,0,1,
2021-03-26 23:46:31+00:00,Aditya4720,1375595048021057538a,"$BIDU - Once acquisition news will be at any day.

$igen $dlcr $rnva $ibrc $inkw $rspi $gyst $brgc $aept $nafs… https://t.co/2NkgQgXjTb",0,0,1,
2021-03-28 13:24:25+00:00,Vijayraj11122,1376163269023395842a,"$BIDU - Once acquisition news will be at any day.

$igen $dlcr $rnva $ibrc $inkw $rspi $gyst $brgc $aept $nafs… https://t.co/SoyeElxXTs",0,0,1,
2021-03-28 18:28:56+00:00,Keanureeves86j,1376239902501662725a,"$SPY - Once acquisition news will be at any day.

$igen $dlcr $rnva $ibrc $inkw $rspi $gyst $brgc $aept $nafs $kgkg… https://t.co/wWcY4jni9C",0,0,1,
2021-03-29 12:10:45+00:00,Jackmor98705125,1376507117960491024a,"$TKAT  use ur    🧠
  
20 days free trial available💰💸   

$hcac $ipob $tsla       
$igen $dlcr $rnva $ibrc
$inkw… https://t.co/IpLpCFJc6d",1,0,1,
2021-03-29 12:10:56+00:00,FlashAlert_me,1376507162218860544a,"$GYST [15s. delayed] filed form 1-U on March 29, 08:10:14 https://t.co/Sol9ZMKpKr",0,0,1,1
2021-03-29 12:11:17+00:00,fintel_io,1376507248659292160a,$GYST / Graystone files form 1-U https://t.co/QkXVQYQKS4,0,0,1,1
2021-03-29 12:18:35+00:00,TheGraystoneco,1376509089686155267a,The Company has begun exploring the acquisition of Bitcoin (BTC) mining equipment in order to accumulate Bitcoin as… https://t.co/lD20IFODSj,1,0,1,1
2021-03-29 12:20:21+00:00,lovin2109,1376509533372215298a,RT @TheGraystoneco: The Company has begun exploring the acquisition of Bitcoin (BTC) mining equipment in order to accumulate Bitcoin as a c…,1,0,1,1
2021-03-29 12:21:53+00:00,StreetReporter_,1376509917939560449a,$GYST Form 1-U - The Company has begun exploring the acquisition of Bitcoin (BTC) mining equipment… https://t.co/Fe6QNSgnvH,0,0,1,1
2021-03-29 12:37:24+00:00,SUNNYLAND24,1376513823209791492a,RT @TheGraystoneco: The Company has begun exploring the acquisition of Bitcoin (BTC) mining equipment in order to accumulate Bitcoin as a c…,1,1,1,1
2021-03-29 12:37:34+00:00,SUNNYLAND24,1376513864301375492a,RT @StreetReporter_: $GYST Form 1-U - The Company has begun exploring the acquisition of Bitcoin (BTC) mining equipment https://t.co/R0FZlh…,0,1,1,1
2021-03-29 12:37:40+00:00,aheadsupotc,1376513888670339074a,$GYST  new alert at https://t.co/knzARFId2i  #Penny #pennystocks #PinkSheet #OTC #OTCBB #stocks  36,0,0,1,1
2021-03-29 12:53:42+00:00,ronclaus301,1376517924110835716a,RT @StreetReporter_: $GYST Form 1-U - The Company has begun exploring the acquisition of Bitcoin (BTC) mining equipment https://t.co/R0FZlh…,1,0,1,1
2021-03-29 12:53:49+00:00,ronclaus301,1376517953181548552a,RT @TheGraystoneco: The Company has begun exploring the acquisition of Bitcoin (BTC) mining equipment in order to accumulate Bitcoin as a c…,1,0,1,1
2021-03-29 13:20:25+00:00,Roger78821145,1376524647894712328a,"RT @Jackmor98705125: $TKAT  use ur    🧠
  
20 days free trial available💰💸   

$hcac $ipob $tsla       
$igen $dlcr $rnva $ibrc
$inkw $rspi…",0,0,1,1
2021-03-29 13:25:01+00:00,Stockminds009,1376525808093822977a,"Good morning Twitter! IA -Let's have an awesome week!

Here is what has happened this morning:

$VBHI - News
$MINE… https://t.co/xwRO9hRS6q",1,0,1,1
2021-03-29 13:33:41+00:00,SUNNYLAND24,1376527985549799424a,"$SDRC, $GWSO, $GYST strong starts out the gate. 📈",1,1,1,1
2021-03-29 13:36:21+00:00,aheadsupotc,1376528660300234753a,$GYST  new alert at https://t.co/knzARFId2i  #Penny #pennystocks #PinkSheet #OTC #OTCBB #stocks  74,0,0,1,1
2021-03-29 13:37:36+00:00,lyemcfly,1376528974126444548a,RT @StreetReporter_: $GYST Form 1-U - The Company has begun exploring the acquisition of Bitcoin (BTC) mining equipment https://t.co/R0FZlh…,1,0,1,1
2021-03-29 13:39:12+00:00,kebrik,1376529375428964354a,"Today's movers: $ETEK, $PSRU, $GYST, $INVU, and $SFOR",1,0,1,1
2021-03-29 13:39:29+00:00,S_AnglinIV,1376529445725556737a,"$GYST 

strong open on potential bitcoin mining angle. Digging the SS will take small on this dip for now https://t.co/dEchAHfzJJ",1,0,1,1
2021-03-29 13:39:39+00:00,StockAlert8,1376529489535119362a,$GYST has filed U-1 today..#stock #stocks #StocksToWatch #investing #investment #bitcoin #cryptocurrency… https://t.co/LlhgrcOREQ,0,0,1,1
2021-03-29 13:41:38+00:00,S_AnglinIV,1376529986270679045a,$GYST https://t.co/6NUXhU6g2Q,0,0,1,1
2021-03-29 13:41:50+00:00,OTC_ARMY,1376530040075079683a,RT @StockAlert8: $GYST has filed U-1 today..#stock #stocks #StocksToWatch #investing #investment #bitcoin #cryptocurrency #Blockchain #long…,0,1,1,1
2021-03-29 13:42:40+00:00,seowalker,1376530246162386946a,"RT @kebrik: Today's movers: $ETEK, $PSRU, $GYST, $INVU, and $SFOR",1,0,1,1
2021-03-29 13:46:18+00:00,SUNNYLAND24,1376531160809889800a,"RT @S_AnglinIV: $GYST 

strong open on potential bitcoin mining angle. Digging the SS will take small on this dip for now https://t.co/dEch…",1,1,1,1
2021-03-29 13:46:45+00:00,STAYHIGHSTOCKS,1376531275373105159a,RT @StockAlert8: $GYST has filed U-1 today..#stock #stocks #StocksToWatch #investing #investment #bitcoin #cryptocurrency #Blockchain #long…,0,0,1,1
2021-03-29 13:51:20+00:00,aheadsupotc,1376532427242356737a,$GYST  new alert at https://t.co/knzARFId2i  #Penny #pennystocks #PinkSheet #OTC #OTCBB #stocks  78,0,0,1,1
